BLOCK,TRANSECT,PLOT,MODULE,SUBMODULE,CORNER,SAMPLING_ID,SPECIES,SPECIES_CORRECTED,SPCODE,FREQUENCY,DATE,DATE_CORRECTED,>1M,CONERCONER,DATE OF FIRE,TIME SINCE FIRE (DAYS),SPECIES_NEW_NAMES,NEW_SPCODE,
A,1,4,9,1,C ,A _1_4_9_1_C ,MUHLENBERGIA FILIPES      ,MUHLENBERGIA FILIPES,MUHFIL,74,02/26/97,1997-02-26,,3,1996-02-27,365,MUHLENBERGIA CAPILLARIS VAR. FILIPES,MUHCAPFIL,
A,1,4,9,1,C ,A _1_4_9_1_C ,MYRICA CERIFERA        ,MYRICA CERIFERA,MYRCER,1,02/26/97,1997-02-26,,3,1996-02-27,365,,,
A,1,4,9,1,C ,A _1_4_9_1_C ,PANICUM TENERUM        ,PANICUM TENERUM,PANTEN,4,02/26/97,1997-02-26,,3,1996-02-27,365,COLEATAENIA TENERA,COLTEN,
A,1,4,9,1,C ,A _1_4_9_1_C ,PASPALUM MONOSTACHYUM     ,PASPALUM MONOSTACHYUM,PASMON,75,02/26/97,1997-02-26,,3,1996-02-27,365,,,
A,1,4,9,1,C ,A _1_4_9_1_C ,PLUCHEA ROSEA         ,PLUCHEA ROSEA,PLUROS,20,02/26/97,1997-02-26,,3,1996-02-27,365,PLUCHEA BACCHARIS,PLUBAC,
A,1,4,9,1,C ,A _1_4_9_1_C ,RHYNCHOSPORA DIVERGENS     ,RHYNCHOSPORA DIVERGENS,RHYDIV,6,02/26/97,1997-02-26,,3,1996-02-27,365,,,
A,1,4,9,1,C ,A _1_4_9_1_C ,RHYNCHOSPORA MICROCARPA    ,RHYNCHOSPORA MICROCARPA,RHYMIC,1,02/26/97,1997-02-26,,3,1996-02-27,365,,,
A,1,4,9,1,C ,A _1_4_9_1_C ,SCHOENUS NIGRICANS       ,SCHOENUS NIGRICANS       ,SCHNIG,2,02/26/97,1997-02-26,,3,1996-02-27,365,,,
A,1,4,9,3,C ,A _1_4_9_3_C ,CASSYTHA FILIFORMIS      ,CASSYTHA FILIFORMIS,CASFIL,18,02/26/97,1997-02-26,,3,1996-02-27,365,,,
A,1,4,9,3,C ,A _1_4_9_3_C ,CENTELLA ASIATICA       ,CENTELLA ASIATICA,CENASI,14,02/26/97,1997-02-26,,3,1996-02-27,365,,,
A,1,4,9,3,C ,A _1_4_9_3_C ,HYMENOCALLIS PALMERI,HYMENOCALLIS PALMERI,HYMPAL,1,02/26/97,1997-02-26,,3,1996-02-27,365,,,
A,1,4,9,3,C ,A _1_4_9_3_C ,DICHANTHELIUM ACICULARE    ,DICHANTHELIUM ACICULARE,DICACI,1,02/26/97,1997-02-26,,3,1996-02-27,365,,,
A,1,4,9,3,C ,A _1_4_9_3_C ,DIODIA VIRGINIANA       ,DIODIA VIRGINIANA,DIOVIR,2,02/26/97,1997-02-26,,3,1996-02-27,365,,,
A,1,4,9,3,C ,A _1_4_9_3_C ,ERAGROSTIS ELLIOTTII      ,ERAGROSTIS ELLIOTTII,ERAELL,7,02/26/97,1997-02-26,,3,1996-02-27,365,,,
A,1,4,9,3,C ,A _1_4_9_3_C ,JUSTICIA OVATA         ,JUSTICIA OVATA,JUSOVA,3,02/26/97,1997-02-26,,3,1996-02-27,365,,,
A,1,4,9,3,C ,A _1_4_9_3_C ,MIKANIA SCANDENS        ,MIKANIA SCANDENS,MIKSCA,6,02/26/97,1997-02-26,,3,1996-02-27,365,,,
A,1,4,9,3,C ,A _1_4_9_3_C ,PHYLA NODIFLORA        ,PHYLA NODIFLORA,PHYNOD,5,02/26/97,1997-02-26,,3,1996-02-27,365,,,
A,1,4,9,3,C ,A _1_4_9_3_C ,POLYGALA BALDUINII       ,POLYGALA BALDUINII,POLBAL,4,02/26/97,1997-02-26,,3,1996-02-27,365,,,
A,1,4,9,3,C ,A _1_4_9_3_C ,PROSERPINACA PALUSTRIS     ,PROSERPINACA PALUSTRIS,PROPAL,10,02/26/97,1997-02-26,,3,1996-02-27,365,,,
A,1,4,9,3,C ,A _1_4_9_3_C ,SABATIA GRANDIFLORA      ,SABATIA GRANDIFLORA,SABGRA,1,02/26/97,1997-02-26,,3,1996-02-27,365,,,
A,1,4,9,3,C ,A _1_4_9_3_C ,TEUCRIUM CANADENSE       ,TEUCRIUM CANADENSE,TEUCAN,5,02/26/97,1997-02-26,,3,1996-02-27,365,,,
A,1,4,9,10,I ,A _1_4_9_10_I ,EUPATORIUM LEPTOPHYLLUM    ,EUPATORIUM LEPTOPHYLLUM,EUPLEP,4,02/26/97,1997-02-26,,,1996-02-27,365,,,
A,1,4,9,10,I ,A _1_4_9_10_I ,GRATIOLA RAMOSA        ,GRATIOLA RAMOSA        ,GRARAM,15,02/26/97,1997-02-26,,,1996-02-27,365,,,
A,1,4,9,10,I ,A _1_4_9_10_I ,LUDWIGIA REPENS        ,LUDWIGIA REPENS,LUDREP,8,02/26/97,1997-02-26,,,1996-02-27,365,,,
A,1,4,9,10,I ,A _1_4_9_10_I ,PANICUM VIRGATUM        ,PANICUM VIRGATUM,PANVIR,25,02/26/97,1997-02-26,,,1996-02-27,365,,,
A,1,4,9,10,I ,A _1_4_9_10_I ,SCHIZACHYRIUM RHIZOMATUM    ,SCHIZACHYRIUM RHIZOMATUM,SCHRHI,8,02/26/97,1997-02-26,,,1996-02-27,365,,,
A,1,5,1,10,R ,A _1_5_1_10_R ,ALETRIS BRACTEATA       ,ALETRIS BRACTEATA,ALEBRA,10,02/25/97,1997-02-25,,,1996-02-27,364,,,
A,1,5,1,10,R ,A _1_5_1_10_R ,BORRERIA TERMINALIS      ,BORRERIA TERMINALIS,BORTER,9,02/25/97,1997-02-25,,,1996-02-27,364,SPERMACOCE VERTICILLATA,SPEVER,
A,1,5,1,10,R ,A _1_5_1_10_R ,SABAL PALMETTO         ,SABAL PALMETTO,SABPAL,97,02/25/97,1997-02-25,,,1996-02-27,364,,,
A,1,5,1,10,R ,A _1_5_1_10_R ,UNK FERN A51,UNK FERN A51,,1,02/25/97,1997-02-25,,,1996-02-27,364,,,
A,1,5,3,0.1,A,A _1_5_3_0.1_A ,EVOLVULUS SERICEUS       ,EVOLVULUS SERICEUS,EVOSER,1,02/21/97,1997-02-21,,1,1996-02-27,360,,,
A,1,5,3,0.1,A,A _1_5_3_0.1_A ,MUHLENBERGIA FILIPES      ,MUHLENBERGIA FILIPES,MUHFIL,1,02/21/97,1997-02-21,,1,1996-02-27,360,MUHLENBERGIA CAPILLARIS VAR. FILIPES,MUHCAPFIL,
A,1,5,3,0.1,A,A _1_5_3_0.1_A ,SCHIZACHYRIUM RHIZOMATUM    ,SCHIZACHYRIUM RHIZOMATUM,SCHRHI,1,02/21/97,1997-02-21,,1,1996-02-27,360,,,
A,1,5,3,0.3,A,A _1_5_3_0.3_A ,ARISTIDA PURPURASCENS     ,ARISTIDA PURPURASCENS,ARIPUR,2,02/21/97,1997-02-21,,1,1996-02-27,360,,,
A,1,5,3,0.3,A,A _1_5_3_0.3_A ,CENTELLA ASIATICA       ,CENTELLA ASIATICA,CENASI,5,02/21/97,1997-02-21,,1,1996-02-27,360,,,
A,1,5,3,0.3,A,A _1_5_3_0.3_A ,CLADIUM JAMAICENSE       ,CLADIUM JAMAICENSE,CLAJAM,4,02/21/97,1997-02-21,,1,1996-02-27,360,,,
A,1,5,3,0.3,A,A _1_5_3_0.3_A ,DYSCHORISTE ANGUSTA      ,DYSCHORISTE ANGUSTA,DYSANG,3,02/21/97,1997-02-21,,1,1996-02-27,360,,,
A,1,5,3,0.3,A,A _1_5_3_0.3_A ,ELYTRARIA CAROLINIENSIS    ,ELYTRARIA CAROLINIENSIS,ELYCAR,3,02/21/97,1997-02-21,,1,1996-02-27,360,,,
A,1,5,3,0.3,A,A _1_5_3_0.3_A ,EVOLVULUS SERICEUS       ,EVOLVULUS SERICEUS,EVOSER,3,02/21/97,1997-02-21,,1,1996-02-27,360,,,
A,1,5,3,0.3,A,A _1_5_3_0.3_A ,LOBELIA GLANDULOSA       ,LOBELIA GLANDULOSA,LOBGLA,3,02/21/97,1997-02-21,,1,1996-02-27,360,,,
A,1,5,3,0.3,A,A _1_5_3_0.3_A ,MUHLENBERGIA FILIPES      ,MUHLENBERGIA FILIPES,MUHFIL,8,02/21/97,1997-02-21,,1,1996-02-27,360,MUHLENBERGIA CAPILLARIS VAR. FILIPES,MUHCAPFIL,
A,1,5,3,0.3,A,A _1_5_3_0.3_A ,OXYPOLIS FILIFORMIS      ,OXYPOLIS FILIFORMIS,OXYFIL,2,02/21/97,1997-02-21,,1,1996-02-27,360,TIEDEMANNIA FILIFORMIS SUBSP. FILIFORMIS,TIEFILFIL,
A,1,5,3,0.3,A,A _1_5_3_0.3_A ,PANICUM TENERUM        ,PANICUM TENERUM,PANTEN,1,02/21/97,1997-02-21,,1,1996-02-27,360,COLEATAENIA TENERA,COLTEN,
A,1,5,3,0.3,A,A _1_5_3_0.3_A ,PASPALUM MONOSTACHYUM     ,PASPALUM MONOSTACHYUM,PASMON,3,02/21/97,1997-02-21,,1,1996-02-27,360,,,
A,1,5,3,0.3,A,A _1_5_3_0.3_A ,RHYNCHOSPORA MICROCARPA    ,RHYNCHOSPORA MICROCARPA,RHYMIC,1,02/21/97,1997-02-21,,1,1996-02-27,360,,,
A,1,5,3,0.3,A,A _1_5_3_0.3_A ,SABATIA GRANDIFLORA      ,SABATIA GRANDIFLORA,SABGRA,1,02/21/97,1997-02-21,,1,1996-02-27,360,,,
A,1,5,3,0.3,A,A _1_5_3_0.3_A ,SCHIZACHYRIUM RHIZOMATUM    ,SCHIZACHYRIUM RHIZOMATUM,SCHRHI,4,02/21/97,1997-02-21,,1,1996-02-27,360,,,
A,1,5,3,0.3,A,A _1_5_3_0.3_A ,SISYRINCHIUM MIAMIENSE     ,SISYRINCHIUM MIAMIENSE,SISMIA,2,02/21/97,1997-02-21,,1,1996-02-27,360,,,
A,1,5,3,0.3,A,A _1_5_3_0.3_A ,SOLIDAGO STRICTA        ,SOLIDAGO STRICTA,SOLSTR,1,02/21/97,1997-02-21,,1,1996-02-27,360,,,
A,1,5,3,0.3,A,A _1_5_3_0.3_A ,STENANDRIUM DULCE       ,STENANDRIUM DULCE,STEDUL,1,02/21/97,1997-02-21,,1,1996-02-27,360,,,
A,1,5,3,1,A,A _1_5_3_1_A ,ARISTIDA PURPURASCENS     ,ARISTIDA PURPURASCENS,ARIPUR,15,02/21/97,1997-02-21,,1,1996-02-27,360,,,
A,1,5,3,1,A,A _1_5_3_1_A ,ASTER TENUIFOLIUS       ,ASTER TENUIFOLIUS       ,ASTTEN,4,02/21/97,1997-02-21,,1,1996-02-27,360,SYMPHYOTRICHUM TENUIFOLIUM,SYMTEN,
A,1,5,3,1,A,A _1_5_3_1_A ,CASSYTHA FILIFORMIS      ,CASSYTHA FILIFORMIS,CASFIL,1,02/21/97,1997-02-21,,1,1996-02-27,360,,,
A,1,5,3,1,A,A _1_5_3_1_A ,CENTELLA ASIATICA       ,CENTELLA ASIATICA,CENASI,32,02/21/97,1997-02-21,,1,1996-02-27,360,,,
A,1,5,3,1,A,A _1_5_3_1_A ,CLADIUM JAMAICENSE       ,CLADIUM JAMAICENSE,CLAJAM,87,02/21/97,1997-02-21,,1,1996-02-27,360,,,
A,1,5,3,1,A,A _1_5_3_1_A ,CYNOCTONUM MITREOLA      ,CYNOCTONUM MITREOLA,CYNMIT,1,02/21/97,1997-02-21,,1,1996-02-27,360,,,
A,1,5,3,1,A,A _1_5_3_1_A ,DYSCHORISTE ANGUSTA      ,DYSCHORISTE ANGUSTA,DYSANG,6,02/21/97,1997-02-21,,1,1996-02-27,360,,,
A,1,5,3,1,A,A _1_5_3_1_A ,ELYTRARIA CAROLINIENSIS    ,ELYTRARIA CAROLINIENSIS,ELYCAR,3,02/21/97,1997-02-21,,1,1996-02-27,360,,,
A,1,5,3,1,A,A _1_5_3_1_A ,ERAGROSTIS ELLIOTTII      ,ERAGROSTIS ELLIOTTII,ERAELL,7,02/21/97,1997-02-21,,1,1996-02-27,360,,,
A,1,5,3,1,A,A _1_5_3_1_A ,HYPOXIS WRIGHTII        ,HYPOXIS WRIGHTII,HYPWRI,14,02/21/97,1997-02-21,,1,1996-02-27,360,,,
A,1,5,3,1,A,A _1_5_3_1_A ,HYPTIS ALATA          ,HYPTIS ALATA,HYPALA,6,02/21/97,1997-02-21,,1,1996-02-27,360,,,
A,1,5,3,1,A,A _1_5_3_1_A ,MUHLENBERGIA FILIPES      ,MUHLENBERGIA FILIPES,MUHFIL,91,02/21/97,1997-02-21,,1,1996-02-27,360,MUHLENBERGIA CAPILLARIS VAR. FILIPES,MUHCAPFIL,
A,1,5,3,1,A,A _1_5_3_1_A ,OXYPOLIS FILIFORMIS      ,OXYPOLIS FILIFORMIS,OXYFIL,1,02/21/97,1997-02-21,,1,1996-02-27,360,TIEDEMANNIA FILIFORMIS SUBSP. FILIFORMIS,TIEFILFIL,
A,1,5,3,1,A,A _1_5_3_1_A ,PANICUM TENERUM        ,PANICUM TENERUM,PANTEN,28,02/21/97,1997-02-21,,1,1996-02-27,360,COLEATAENIA TENERA,COLTEN,
A,1,5,3,1,A,A _1_5_3_1_A ,PASPALUM MONOSTACHYUM     ,PASPALUM MONOSTACHYUM,PASMON,23,02/21/97,1997-02-21,,1,1996-02-27,360,,,
A,1,5,3,1,A,A _1_5_3_1_A ,PHYLLANTHUS SP         ,PHYLLANTHUS SPP,PHYSPP,1,02/21/97,1997-02-21,,1,1996-02-27,360,,,
A,1,5,3,1,A,A _1_5_3_1_A ,PLUCHEA ROSEA         ,PLUCHEA ROSEA,PLUROS,4,02/21/97,1997-02-21,,1,1996-02-27,360,PLUCHEA BACCHARIS,PLUBAC,
A,1,5,3,1,A,A _1_5_3_1_A ,POLYGALA BALDUINII       ,POLYGALA BALDUINII,POLBAL,2,02/21/97,1997-02-21,,1,1996-02-27,360,,,
A,1,5,3,1,A,A _1_5_3_1_A ,POLYGALA GRANDIFLORA      ,POLYGALA GRANDIFLORA,POLGRA,1,02/21/97,1997-02-21,,1,1996-02-27,360,ASEMEIA VIOLACEA,ASEVIO,
A,1,5,3,1,A,A _1_5_3_1_A ,RHYNCHOSPORA DIVERGENS     ,RHYNCHOSPORA DIVERGENS,RHYDIV,33,02/21/97,1997-02-21,,1,1996-02-27,360,,,
A,1,5,3,1,A,A _1_5_3_1_A ,RHYNCHOSPORA MICROCARPA    ,RHYNCHOSPORA MICROCARPA,RHYMIC,50,02/21/97,1997-02-21,,1,1996-02-27,360,,,
A,1,5,3,1,A,A _1_5_3_1_A ,SCHIZACHYRIUM RHIZOMATUM    ,SCHIZACHYRIUM RHIZOMATUM,SCHRHI,55,02/21/97,1997-02-21,,1,1996-02-27,360,,,
A,1,5,3,1,A,A _1_5_3_1_A ,SISYRINCHIUM MIAMIENSE     ,SISYRINCHIUM MIAMIENSE,SISMIA,9,02/21/97,1997-02-21,,1,1996-02-27,360,,,
A,1,5,3,1,A,A _1_5_3_1_A ,SOLIDAGO STRICTA        ,SOLIDAGO STRICTA,SOLSTR,3,02/21/97,1997-02-21,,1,1996-02-27,360,,,
A,1,5,3,1,A,A _1_5_3_1_A ,STENANDRIUM DULCE       ,STENANDRIUM DULCE,STEDUL,14,02/21/97,1997-02-21,,1,1996-02-27,360,,,
A,1,5,3,1,A,A _1_5_3_1_A ,TEUCRIUM CANADENSE       ,TEUCRIUM CANADENSE,TEUCAN,1,02/21/97,1997-02-21,,1,1996-02-27,360,,,
A,1,5,3,1,A,A _1_5_3_1_A ,VERNONIA BLODGETTIA      ,VERNONIA BLODGETTII,VERBLO,1,02/21/97,1997-02-21,,1,1996-02-27,360,,,
A,1,5,3,3,A,A _1_5_3_3_A ,ANDROPOGON GLOMERATUS     ,ANDROPOGON GLOMERATUS,ANDGLO,3,02/21/97,1997-02-21,,1,1996-02-27,360,,,
A,1,5,3,3,A,A _1_5_3_3_A ,BACOPA CAROLINIANA       ,BACOPA CAROLINIANA,BACCAR,4,02/21/97,1997-02-21,,1,1996-02-27,360,,,
A,1,5,3,3,A,A _1_5_3_3_A ,CRINUM AMERICANUM       ,CRINUM AMERICANUM,CRIAME,7,02/21/97,1997-02-21,,1,1996-02-27,360,,,
A,1,5,3,3,A,A _1_5_3_3_A ,DIODIA VIRGINIANA       ,DIODIA VIRGINIANA,DIOVIR,6,02/21/97,1997-02-21,,1,1996-02-27,360,,,
A,1,5,3,3,A,A _1_5_3_3_A ,IPOMOEA SAGITTATA       ,IPOMOEA SAGITTATA,IPOSAG,11,02/21/97,1997-02-21,,1,1996-02-27,360,,,
A,1,5,3,3,A,A _1_5_3_3_A ,IVA MICROCEPHALA        ,IVA MICROCEPHALA,IVAMIC,1,02/21/97,1997-02-21,,1,1996-02-27,360,,,
A,1,5,3,3,A,A _1_5_3_3_A ,JUSTICIA OVATA         ,JUSTICIA OVATA,JUSOVA,2,02/21/97,1997-02-21,,1,1996-02-27,360,,,
A,1,5,3,3,A,A _1_5_3_3_A ,LINUM MEDIUM          ,LINUM MEDIUM,LINMED,2,02/21/97,1997-02-21,,1,1996-02-27,360,LINUM MEDIUM VAR. TEXANUM,LINMEDTEX,
A,1,5,3,3,A,A _1_5_3_3_A ,MIKANIA SCANDENS        ,MIKANIA SCANDENS,MIKSCA,20,02/21/97,1997-02-21,,1,1996-02-27,360,,,
A,1,5,3,3,A,A _1_5_3_3_A ,PROSERPINACA PALUSTRIS     ,PROSERPINACA PALUSTRIS,PROPAL,12,02/21/97,1997-02-21,,1,1996-02-27,360,,,
A,1,5,3,0.1,B ,A _1_5_3_0.1_B ,CASSYTHA FILIFORMIS      ,CASSYTHA FILIFORMIS,CASFIL,1,02/25/97,1997-02-25,,1,1996-02-27,364,,,
A,1,5,3,0.1,B ,A _1_5_3_0.1_B ,CLADIUM JAMAICENSE       ,CLADIUM JAMAICENSE,CLAJAM,1,02/25/97,1997-02-25,,1,1996-02-27,364,,,
A,1,5,3,0.1,B ,A _1_5_3_0.1_B ,DICHANTHELIUM ACICULARE    ,DICHANTHELIUM ACICULARE,DICACI,1,02/25/97,1997-02-25,,1,1996-02-27,364,,,
A,1,5,3,0.1,B ,A _1_5_3_0.1_B ,DIODIA VIRGINIANA       ,DIODIA VIRGINIANA,DIOVIR,1,02/25/97,1997-02-25,,1,1996-02-27,364,,,
A,1,5,3,0.1,B ,A _1_5_3_0.1_B ,IPOMOEA SAGITTATA       ,IPOMOEA SAGITTATA,IPOSAG,1,02/25/97,1997-02-25,,1,1996-02-27,364,,,
A,1,5,3,0.1,B ,A _1_5_3_0.1_B ,MUHLENBERGIA FILIPES      ,MUHLENBERGIA FILIPES,MUHFIL,1,02/25/97,1997-02-25,,1,1996-02-27,364,MUHLENBERGIA CAPILLARIS VAR. FILIPES,MUHCAPFIL,
A,1,5,3,0.1,B ,A _1_5_3_0.1_B ,PASPALUM MONOSTACHYUM     ,PASPALUM MONOSTACHYUM,PASMON,1,02/25/97,1997-02-25,,1,1996-02-27,364,,,
A,1,5,3,0.1,B ,A _1_5_3_0.1_B ,TEUCRIUM CANADENSE       ,TEUCRIUM CANADENSE,TEUCAN,1,02/25/97,1997-02-25,,1,1996-02-27,364,,,
A,1,5,3,0.3,B ,A _1_5_3_0.3_B ,CASSYTHA FILIFORMIS      ,CASSYTHA FILIFORMIS,CASFIL,5,02/25/97,1997-02-25,,1,1996-02-27,364,,,
A,1,5,3,0.3,B ,A _1_5_3_0.3_B ,CLADIUM JAMAICENSE       ,CLADIUM JAMAICENSE,CLAJAM,8,02/25/97,1997-02-25,,1,1996-02-27,364,,,
A,1,5,3,0.3,B ,A _1_5_3_0.3_B ,DICHANTHELIUM ACICULARE    ,DICHANTHELIUM ACICULARE,DICACI,1,02/25/97,1997-02-25,,1,1996-02-27,364,,,
A,1,5,3,0.3,B ,A _1_5_3_0.3_B ,DIODIA VIRGINIANA       ,DIODIA VIRGINIANA,DIOVIR,2,02/25/97,1997-02-25,,1,1996-02-27,364,,,
A,1,5,3,0.3,B ,A _1_5_3_0.3_B ,HYPTIS ALATA          ,HYPTIS ALATA,HYPALA,7,02/25/97,1997-02-25,,1,1996-02-27,364,,,
A,1,5,3,0.3,B ,A _1_5_3_0.3_B ,IPOMOEA SAGITTATA       ,IPOMOEA SAGITTATA,IPOSAG,5,02/25/97,1997-02-25,,1,1996-02-27,364,,,
A,1,5,3,0.3,B ,A _1_5_3_0.3_B ,MUHLENBERGIA FILIPES      ,MUHLENBERGIA FILIPES,MUHFIL,8,02/25/97,1997-02-25,,1,1996-02-27,364,MUHLENBERGIA CAPILLARIS VAR. FILIPES,MUHCAPFIL,
A,1,5,3,0.3,B ,A _1_5_3_0.3_B ,PANICUM TENERUM        ,PANICUM TENERUM,PANTEN,1,02/25/97,1997-02-25,,1,1996-02-27,364,COLEATAENIA TENERA,COLTEN,
A,1,5,3,0.3,B ,A _1_5_3_0.3_B ,PASPALUM MONOSTACHYUM     ,PASPALUM MONOSTACHYUM,PASMON,8,02/25/97,1997-02-25,,1,1996-02-27,364,,,
A,1,5,3,0.3,B ,A _1_5_3_0.3_B ,PLUCHEA ROSEA         ,PLUCHEA ROSEA,PLUROS,3,02/25/97,1997-02-25,,1,1996-02-27,364,PLUCHEA BACCHARIS,PLUBAC,
A,1,5,3,0.3,B ,A _1_5_3_0.3_B ,PROSERPINACA PALUSTRIS     ,PROSERPINACA PALUSTRIS,PROPAL,2,02/25/97,1997-02-25,,1,1996-02-27,364,,,
A,1,5,3,0.3,B ,A _1_5_3_0.3_B ,TEUCRIUM CANADENSE       ,TEUCRIUM CANADENSE,TEUCAN,4,02/25/97,1997-02-25,,1,1996-02-27,364,,,
A,1,5,3,1,B ,A _1_5_3_1_B ,ASTER TENUIFOLIUS       ,ASTER TENUIFOLIUS       ,ASTTEN,2,02/25/97,1997-02-25,,1,1996-02-27,364,SYMPHYOTRICHUM TENUIFOLIUM,SYMTEN,
A,1,5,3,1,B ,A _1_5_3_1_B ,CASSYTHA FILIFORMIS      ,CASSYTHA FILIFORMIS,CASFIL,1,02/25/97,1997-02-25,,1,1996-02-27,364,,,
A,1,5,3,1,B ,A _1_5_3_1_B ,CENTELLA ASIATICA       ,CENTELLA ASIATICA,CENASI,45,02/25/97,1997-02-25,,1,1996-02-27,364,,,
A,1,5,3,1,B ,A _1_5_3_1_B ,CLADIUM JAMAICENSE       ,CLADIUM JAMAICENSE,CLAJAM,91,02/25/97,1997-02-25,,1,1996-02-27,364,,,
A,1,5,3,1,B ,A _1_5_3_1_B ,CYNOCTONUM MITREOLA      ,CYNOCTONUM MITREOLA,CYNMIT,3,02/25/97,1997-02-25,,1,1996-02-27,364,,,
A,1,5,3,1,B ,A _1_5_3_1_B ,DIODIA VIRGINIANA       ,DIODIA VIRGINIANA,DIOVIR,2,02/25/97,1997-02-25,,1,1996-02-27,364,,,
A,1,5,3,1,B ,A _1_5_3_1_B ,ELYTRARIA CAROLINIENSIS    ,ELYTRARIA CAROLINIENSIS,ELYCAR,1,02/25/97,1997-02-25,,1,1996-02-27,364,,,
A,1,5,3,1,B ,A _1_5_3_1_B ,ERIGERON QUERCIFOLIUS     ,ERIGERON QUERCIFOLIUS,ERIQUE,3,02/25/97,1997-02-25,,1,1996-02-27,364,,,
A,1,5,3,1,B ,A _1_5_3_1_B ,HYPOXIS WRIGHTII        ,HYPOXIS WRIGHTII,HYPWRI,2,02/25/97,1997-02-25,,1,1996-02-27,364,,,
A,1,5,3,1,B ,A _1_5_3_1_B ,HYPTIS ALATA          ,HYPTIS ALATA,HYPALA,12,02/25/97,1997-02-25,,1,1996-02-27,364,,,
A,1,5,3,1,B ,A _1_5_3_1_B ,IPOMOEA SAGITTATA       ,IPOMOEA SAGITTATA,IPOSAG,13,02/25/97,1997-02-25,,1,1996-02-27,364,,,
A,1,5,3,1,B ,A _1_5_3_1_B ,LOBELIA GLANDULOSA       ,LOBELIA GLANDULOSA,LOBGLA,3,02/25/97,1997-02-25,,1,1996-02-27,364,,,
A,1,5,3,1,B ,A _1_5_3_1_B ,MIKANIA SCANDENS        ,MIKANIA SCANDENS,MIKSCA,1,02/25/97,1997-02-25,,1,1996-02-27,364,,,
A,1,5,3,1,B ,A _1_5_3_1_B ,MUHLENBERGIA FILIPES      ,MUHLENBERGIA FILIPES,MUHFIL,91,02/25/97,1997-02-25,,1,1996-02-27,364,MUHLENBERGIA CAPILLARIS VAR. FILIPES,MUHCAPFIL,
A,1,5,3,1,B ,A _1_5_3_1_B ,PANICUM TENERUM        ,PANICUM TENERUM,PANTEN,5,02/25/97,1997-02-25,,1,1996-02-27,364,COLEATAENIA TENERA,COLTEN,
A,1,5,3,1,B ,A _1_5_3_1_B ,PASPALUM MONOSTACHYUM     ,PASPALUM MONOSTACHYUM,PASMON,30,02/25/97,1997-02-25,,1,1996-02-27,364,,,
A,1,5,3,1,B ,A _1_5_3_1_B ,PLUCHEA ROSEA         ,PLUCHEA ROSEA,PLUROS,40,02/25/97,1997-02-25,,1,1996-02-27,364,PLUCHEA BACCHARIS,PLUBAC,
A,1,5,3,1,B ,A _1_5_3_1_B ,PROSERPINACA PALUSTRIS     ,PROSERPINACA PALUSTRIS,PROPAL,9,02/25/97,1997-02-25,,1,1996-02-27,364,,,
A,1,5,3,1,B ,A _1_5_3_1_B ,RHYNCHOSPORA DIVERGENS     ,RHYNCHOSPORA DIVERGENS,RHYDIV,2,02/25/97,1997-02-25,,1,1996-02-27,364,,,
A,1,5,3,1,B ,A _1_5_3_1_B ,RHYNCHOSPORA MICROCARPA    ,RHYNCHOSPORA MICROCARPA,RHYMIC,1,02/25/97,1997-02-25,,1,1996-02-27,364,,,
A,1,5,3,1,B ,A _1_5_3_1_B ,SCHIZACHYRIUM RHIZOMATUM    ,SCHIZACHYRIUM RHIZOMATUM,SCHRHI,29,02/25/97,1997-02-25,,1,1996-02-27,364,,,
A,1,5,3,1,B ,A _1_5_3_1_B ,STENANDRIUM DULCE       ,STENANDRIUM DULCE,STEDUL,4,02/25/97,1997-02-25,,1,1996-02-27,364,,,
A,1,5,3,1,B ,A _1_5_3_1_B ,TEUCRIUM CANADENSE       ,TEUCRIUM CANADENSE,TEUCAN,13,02/25/97,1997-02-25,,1,1996-02-27,364,,,
A,1,5,3,1,B ,A _1_5_3_1_B ,VERNONIA BLODGETTIA      ,VERNONIA BLODGETTII,VERBLO,17,02/25/97,1997-02-25,,1,1996-02-27,364,,,
A,1,5,3,3,B ,A _1_5_3_3_B ,CHLORIS RADIATA        ,CHLORIS RADIATA,CHLRAD,4,02/25/97,1997-02-25,,1,1996-02-27,364,,,
A,1,5,3,3,B ,A _1_5_3_3_B ,CRINUM AMERICANUM       ,CRINUM AMERICANUM,CRIAME,3,02/25/97,1997-02-25,,1,1996-02-27,364,,,
A,1,5,3,3,B ,A _1_5_3_3_B ,DYSCHORISTE ANGUSTA      ,DYSCHORISTE ANGUSTA,DYSANG,5,02/25/97,1997-02-25,,1,1996-02-27,364,,,
A,1,5,3,3,B ,A _1_5_3_3_B ,ERAGROSTIS ELLIOTTII      ,ERAGROSTIS ELLIOTTII,ERAELL,6,02/25/97,1997-02-25,,1,1996-02-27,364,,,
A,1,5,3,3,B ,A _1_5_3_3_B ,IVA MICROCEPHALA        ,IVA MICROCEPHALA,IVAMIC,2,02/25/97,1997-02-25,,1,1996-02-27,364,,,
A,1,5,3,3,B ,A _1_5_3_3_B ,LINUM MEDIUM          ,LINUM MEDIUM,LINMED,1,02/25/97,1997-02-25,,1,1996-02-27,364,LINUM MEDIUM VAR. TEXANUM,LINMEDTEX,
